ip,is_http,is_https,is_ssh,is_smtp,is_imap,is_ftp,is_pop,is_other,bitcoin_port,bitcoin_service_num,bitcoin_protocol_version,bitcoin_user_agent,longitude,latitude,organization
144.91.69.68,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
62.171.154.12,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
167.86.101.64,1,1,0,1,0,1,0,1,8333,1032,70015,/Satoshi:0.19.0.1/,11.07349,49.454342,Contabo GmbH
157.90.40.50,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,Hetzner Online GmbH
94.130.179.91,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.1/,11.07349,49.454342,Hetzner Online GmbH
5.45.110.20,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,netcup GmbH
162.55.101.8,1,0,1,0,0,0,0,0,8332,1033,70016,/Satoshi:22.99.0/,11.07349,49.454342,Hetzner Online GmbH
173.249.5.183,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
157.90.126.249,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
185.194.143.172,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,netcup GmbH
116.203.230.250,0,0,0,0,0,0,0,1,8333,1032,70015,/Satoshi:0.19.1/,11.07349,49.454342,Hetzner Online GmbH
62.171.140.140,0,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
173.249.7.254,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,11.07349,49.454342,Contabo GmbH
162.55.95.168,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,11.07349,49.454342,Hetzner Online GmbH
78.47.147.220,1,1,1,1,0,1,0,1,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
116.203.143.6,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:21.99.0/,11.07349,49.454342,Hetzner Online GmbH
5.189.187.89,1,1,1,1,0,0,0,1,8333,1037,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
185.232.71.26,1,1,1,1,0,0,0,0,8333,1032,70016,/Satoshi:21.99.0/,11.07349,49.454342,netcup GmbH
157.90.122.222,0,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Hetzner Online GmbH
161.97.81.133,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
195.201.95.119,1,1,1,0,0,0,0,1,8333,1101,70016,/Satoshi:23.0.0/,11.07349,49.454342,Hetzner Online GmbH
195.201.135.5,0,0,0,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
173.249.48.41,1,0,1,0,0,1,0,0,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Contabo GmbH
168.119.18.7,0,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Hetzner Online GmbH
130.185.109.17,1,0,1,0,0,0,0,1,8333,5,70012,/Satoshi:0.12.1(bitcore)/,11.07349,49.454342,Xirra GmbH
185.232.71.18,1,0,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,netcup GmbH
173.249.42.183,1,1,1,1,0,1,0,0,8333,1036,70015,/Satoshi:0.16.99/,11.07349,49.454342,Contabo GmbH
207.180.225.253,1,1,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
62.171.155.146,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
188.68.45.143,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,11.07349,49.454342,netcup GmbH
116.202.56.80,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Hetzner Online GmbH
5.189.173.197,1,0,1,0,0,1,0,1,8333,1037,70015,/Satoshi:0.16.2/,11.07349,49.454342,Contabo GmbH
173.249.9.243,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
188.68.53.44,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,netcup GmbH
173.249.12.221,1,1,1,1,0,0,0,1,8333,1032,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
213.239.220.183,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Hetzner Online GmbH
161.97.68.59,0,0,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Contabo GmbH
173.212.197.63,1,0,1,0,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
159.69.10.63,1,0,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Hetzner Online GmbH
116.202.56.177,1,0,0,0,0,0,0,0,8333,13,70015,/Satoshi:0.15.99/,11.07349,49.454342,Hetzner Online GmbH
94.16.105.121,1,1,0,0,0,0,0,0,8333,1097,70016,/Satoshi:23.0.0/,11.07349,49.454342,netcup GmbH
37.120.176.61,1,1,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,netcup GmbH
173.212.220.9,1,1,0,1,0,1,0,1,8333,1033,70016,/Satoshi:22.99.0/,11.07349,49.454342,Contabo GmbH
173.212.221.11,1,1,1,1,0,0,0,1,8333,1032,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
188.40.217.185,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,11.07349,49.454342,Hetzner Online GmbH
62.171.159.92,1,1,1,0,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
202.61.252.76,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,11.07349,49.454342,netcup GmbH
167.86.90.239,1,1,0,1,0,0,0,0,8333,1037,70016,/Satoshi:0.21.1(@emzy)/,11.07349,49.454342,Contabo GmbH
164.68.109.215,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
164.68.108.59,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,11.07349,49.454342,Contabo GmbH
157.90.40.117,1,1,0,0,0,1,0,1,8333,1033,70015,/Satoshi:0.19.0.1/,11.07349,49.454342,Hetzner Online GmbH
5.189.185.221,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
195.201.130.1,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.16.3/,11.07349,49.454342,Hetzner Online GmbH
213.136.84.154,1,0,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,Contabo GmbH
5.189.144.193,1,1,1,0,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
157.90.21.80,0,1,1,1,0,0,0,1,8333,1032,70016,/Satoshi:23.0.0/,11.07349,49.454342,Hetzner Online GmbH
173.249.30.201,0,1,0,0,0,0,0,1,8333,1032,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
62.171.129.32,1,0,0,0,0,0,0,0,8333,1037,70016,/Satoshi:0.21.1(@emzy)/,11.07349,49.454342,Contabo GmbH
5.189.152.83,1,1,1,1,0,0,0,1,8333,1032,70015,/Satoshi:0.19.1/,11.07349,49.454342,Contabo GmbH
213.239.211.6,1,1,0,0,0,1,0,1,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Hetzner Online GmbH
94.130.149.49,1,0,1,1,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,11.07349,49.454342,Hetzner Online GmbH
213.239.232.113,1,1,1,0,0,0,0,1,8332,1037,70015,/Satoshi:0.18.1/,11.07349,49.454342,Hetzner Online GmbH
173.249.46.22,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
88.99.187.210,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,11.07349,49.454342,Hetzner Online GmbH
194.49.60.74,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.0.1/,11.07349,49.454342,noris network AG
116.203.112.73,1,1,0,1,0,0,0,0,8333,1033,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
5.45.104.77,1,1,0,1,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,netcup GmbH
173.249.51.85,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Contabo GmbH
78.47.125.236,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Hetzner Online GmbH
173.249.0.235,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Contabo GmbH
88.99.206.68,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Hetzner Online GmbH
173.212.253.137,0,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
45.129.180.214,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,netcup GmbH
167.86.106.23,1,1,1,0,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
188.34.144.180,1,1,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Hetzner Online GmbH
157.90.235.20,1,1,1,1,0,0,0,1,8333,1032,70016,/Satoshi:0.21.1/,11.07349,49.454342,Hetzner Online GmbH
161.97.109.229,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
116.203.92.131,0,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.17.0.1/,11.07349,49.454342,Hetzner Online GmbH
94.130.57.196,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
207.180.227.204,1,0,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
164.68.119.129,1,1,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
144.91.66.137,1,0,1,0,0,1,0,1,6455,1,70002,/MultiChain:0.2.0.11/,11.07349,49.454342,Contabo GmbH
173.212.232.122,1,1,1,0,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
88.198.40.131,0,1,1,1,0,1,0,1,8333,1037,70015,/Satoshi:0.17.0.1/,11.07349,49.454342,Hetzner Online GmbH
173.212.243.27,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Contabo GmbH
95.111.235.189,1,1,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
85.10.206.14,1,1,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.17.1/,11.07349,49.454342,Hetzner Online GmbH
193.30.121.100,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,netcup GmbH
5.189.178.42,1,0,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.0/,11.07349,49.454342,Contabo GmbH
94.130.84.44,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Hetzner Online GmbH
88.198.207.38,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Hetzner Online GmbH
78.47.106.229,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.2/,11.07349,49.454342,Hetzner Online GmbH
116.203.200.229,1,1,1,0,0,0,0,1,8446,1037,70016,/Satoshi:0.18.7/,11.07349,49.454342,Hetzner Online GmbH
167.86.103.77,1,1,1,0,0,1,0,1,8333,1101,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
49.12.163.214,1,1,1,0,0,0,0,1,9199,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,11.07349,49.454342,Hetzner Online GmbH
5.189.189.229,1,1,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.18.0/,11.07349,49.454342,Contabo GmbH
173.212.253.26,1,0,0,1,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0(2AZZARITA)/,11.07349,49.454342,Contabo GmbH
173.249.5.217,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Contabo GmbH
164.68.114.114,1,0,1,0,0,1,0,1,8333,1037,70015,/Satoshi:0.17.1/,11.07349,49.454342,Contabo GmbH
85.10.201.29,1,1,0,1,0,1,0,1,8446,1037,70016,/Satoshi:0.18.7/,11.07349,49.454342,Hetzner Online GmbH
62.171.166.70,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
213.239.214.70,1,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.1/,11.07349,49.454342,Hetzner Online GmbH
161.97.71.151,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,Contabo GmbH
161.97.97.115,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Contabo GmbH
167.86.81.74,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
173.212.221.13,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,Contabo GmbH
144.91.116.146,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
85.10.248.121,1,0,1,1,0,0,0,1,8333,13,70015,/Satoshi:0.15.1/,11.07349,49.454342,Hetzner Online GmbH
94.130.111.22,1,1,0,1,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Hetzner Online GmbH
173.249.60.9,1,0,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.19.0/,11.07349,49.454342,Contabo GmbH
167.86.100.11,1,1,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.16.3/,11.07349,49.454342,Contabo GmbH
161.97.70.157,1,1,0,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,11.07349,49.454342,Contabo GmbH
116.203.152.66,1,1,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
207.180.223.68,1,1,1,1,0,0,0,0,8333,1033,70015,/Satoshi:0.20.0/,11.07349,49.454342,Contabo GmbH
161.97.84.78,1,0,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,11.07349,49.454342,Contabo GmbH
88.198.39.205,1,1,1,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,11.07349,49.454342,Hetzner Online GmbH
94.130.110.224,0,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,11.07349,49.454342,Hetzner Online GmbH
157.90.21.130,1,0,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.1/,11.07349,49.454342,Hetzner Online GmbH
116.203.61.61,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.17.1/,11.07349,49.454342,Hetzner Online GmbH
167.86.102.174,1,1,1,0,0,1,0,0,8333,1033,70016,/Satoshi:0.21.1/,11.07349,49.454342,Contabo GmbH
167.86.117.111,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,11.07349,49.454342,Contabo GmbH
94.130.108.26,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.16.3/,11.07349,49.454342,Hetzner Online GmbH
161.97.80.238,1,0,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.1/,11.07349,49.454342,Contabo GmbH
116.203.34.154,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,11.07349,49.454342,Hetzner Online GmbH
95.111.245.205,1,1,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,11.07349,49.454342,Contabo GmbH
62.171.183.58,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,11.07349,49.454342,Contabo GmbH
131.188.40.191,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,11.011961,49.589674,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
84.212.145.24,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,10.752245,59.913869,Telia Norge AS
212.227.211.87,0,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,10.45415,51.164181,IONOS SE
78.94.31.171,1,1,0,1,0,1,0,1,8333,13,70015,/Satoshi:0.15.0/,10.45415,51.164181,Vodafone GmbH
86.52.44.102,0,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,9.99071,56.996192,Telia Stofa A/S
84.213.4.115,1,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,9.725372,60.038906,Telia Norge AS
91.106.188.229,1,0,0,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,9.588941,54.209475,Vereinigte Stadtwerke Media GmbH
89.56.21.82,0,1,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.0/,9.588941,54.209475,SWN Stadtwerke Neumuenster GmbH
89.56.148.84,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,9.588941,54.209475,SWN Stadtwerke Neumuenster GmbH
5.186.60.13,1,0,0,0,0,0,0,0,8336,1033,70016,/Satoshi:23.0.0/,9.51695,56.276089,FIBIA P/S
152.115.191.196,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,9.51695,56.276089,GlobalConnect NN A/S
85.184.138.108,0,1,0,0,0,1,0,0,8333,1033,70016,/Satoshi:0.21.1/,9.302777,56.302139,Aura Fiber OE A/S
80.88.172.227,0,1,0,0,0,0,0,0,64264,1033,70016,/Satoshi:0.21.1/,9.181873,45.458626,Mynet S.r.l.
93.43.231.1,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,9.181873,45.458626,Fastweb
89.40.143.228,1,1,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.1/,9.181873,45.458626,Seflow S.N.C. Di Marco Brame' & C.
109.192.75.21,0,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,9.17192,48.76767,Vodafone GmbH
213.152.106.56,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,9.151707,47.70834,Stadtwerke Konstanz GmbH
46.32.50.98,1,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,9.09249,55.330771,Telia Stofa A/S
78.43.219.123,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,9.003665,48.661847,Vodafone GmbH
217.92.55.246,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,9.003665,48.661847,Deutsche Telekom AG
217.26.47.10,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,8.800453,46.331734,Avaloq Sourcing (Switzerland & Liechtenstein) SA
46.19.137.74,1,1,1,1,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0(LearnMeABitcoin)/,8.800453,46.331734,Private Layer INC
212.51.144.42,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,8.72662,47.50132,Init7 (Switzerland) Ltd.
77.56.68.181,1,0,0,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,8.717874,47.348274,Liberty Global B.V.
142.93.109.28,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
207.154.196.1,1,0,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.1/,8.68341,50.11208,DIGITALOCEAN-ASN
46.101.252.51,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,DIGITALOCEAN-ASN
52.59.10.197,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,AMAZON-02
159.89.18.80,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,8.68341,50.11208,DIGITALOCEAN-ASN
138.197.177.216,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
139.59.145.220,0,0,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,8.68341,50.11208,DIGITALOCEAN-ASN
18.197.34.112,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,8.68341,50.11208,AMAZON-02
194.99.20.29,1,1,1,1,0,0,0,1,8333,1032,70015,/Satoshi:0.19.0.1/,8.68341,50.11208,MVPS LTD
18.192.62.41,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,AMAZON-02
46.101.138.202,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
207.154.229.66,1,1,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.1/,8.68341,50.11208,DIGITALOCEAN-ASN
104.248.245.250,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
46.101.119.30,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
206.81.16.219,0,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
104.248.21.247,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
18.196.240.197,0,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,8.68341,50.11208,AMAZON-02
207.154.235.64,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.17.1/,8.68341,50.11208,DIGITALOCEAN-ASN
167.99.248.192,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
167.71.51.223,0,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,8.68341,50.11208,DIGITALOCEAN-ASN
8.209.78.101,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,Alibaba US Technology Co.
142.93.102.231,1,1,1,1,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,8.68341,50.11208,DIGITALOCEAN-ASN
35.157.178.223,0,0,1,0,0,0,0,0,8333,12,70015,/Satoshi:0.14.99/,8.68341,50.11208,AMAZON-02
47.254.178.15,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,Alibaba US Technology Co.
54.93.197.248,0,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,AMAZON-02
18.157.105.66,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,AMAZON-02
8.209.70.77,0,0,1,0,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,Alibaba US Technology Co.
46.101.254.30,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,8.68341,50.11208,DIGITALOCEAN-ASN
134.209.234.186,1,0,1,0,0,0,0,1,20008,1033,70015,/Satoshi:0.20.0/,8.68341,50.11208,DIGITALOCEAN-ASN
18.156.64.16,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,8.68341,50.11208,AMAZON-02
195.90.212.44,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,EVANZO e-commerce GmbH
52.59.165.248,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.0.1/,8.68341,50.11208,AMAZON-02
165.22.65.212,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
199.247.7.208,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.20.1/,8.68341,50.11208,AS-CHOOPA
18.198.93.234,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,8.68341,50.11208,AMAZON-02
8.209.108.240,0,0,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,8.68341,50.11208,Alibaba US Technology Co.
104.248.38.48,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,8.68341,50.11208,DIGITALOCEAN-ASN
134.209.238.164,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
142.93.98.144,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
37.61.219.34,1,1,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.17.1/,8.68341,50.11208,Host Europe GmbH
8.209.95.59,0,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,Alibaba US Technology Co.
139.59.129.147,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,8.68341,50.11208,DIGITALOCEAN-ASN
62.113.240.122,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,8.68341,50.11208,23M GmbH
206.81.24.91,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
159.89.9.20,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
167.71.39.132,1,1,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,8.68341,50.11208,DIGITALOCEAN-ASN
207.154.230.25,1,0,0,0,0,1,0,0,18333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
138.68.83.14,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
104.248.139.211,0,0,0,0,0,0,0,1,8333,1037,70016,/Satoshi:0.21.0/,8.68341,50.11208,DIGITALOCEAN-ASN
178.162.210.17,1,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.0.1/,8.68341,50.11208,Leaseweb Deutschland GmbH
139.59.130.184,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,8.68341,50.11208,DIGITALOCEAN-ASN
109.75.178.101,1,1,0,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,8.68341,50.11208,Filoo GmbH
